"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 27, 2020","30,285","30,590","30,690","29,700","181.98K","6.28%"
"Mar 26, 2020","28,495","28,715","29,180","28,300","56.97K","0.42%"
"Mar 25, 2020","28,375","28,305","28,690","27,945","184.79K","4.36%"
"Mar 24, 2020","27,190","26,265","27,195","26,200","59.20K","5.33%"
"Mar 23, 2020","25,815","25,600","26,030","25,000","35.62K","-8.62%"
"Mar 20, 2020","28,250","27,570","28,250","27,380","73.58K","2.56%"
"Mar 19, 2020","27,545","27,970","28,705","26,680","71.91K","-1.45%"
"Mar 18, 2020","27,950","28,280","28,545","27,880","33.69K","-4.64%"
"Mar 17, 2020","29,310","28,600","29,600","28,150","50.36K","-1.18%"
"Mar 16, 2020","29,660","29,435","29,990","28,530","41.65K","0.78%"
"Mar 13, 2020","29,430","28,425","29,960","28,000","67.17K","-4.20%"
"Mar 12, 2020","30,720","31,920","32,000","30,500","119.89K","-5.88%"
"Mar 11, 2020","32,640","33,060","33,160","32,410","54.84K","-1.67%"
"Mar 10, 2020","33,195","32,670","33,340","32,370","38.34K","0.77%"
"Mar 09, 2020","32,940","33,030","33,205","32,760","37.19K","-5.89%"
"Mar 06, 2020","35,000","35,420","35,515","34,755","59.59K","-3.46%"
"Mar 05, 2020","36,255","36,290","36,395","36,105","63.25K","1.94%"
"Mar 04, 2020","35,565","35,040","35,620","34,980","83.44K","-0.48%"
"Mar 03, 2020","35,735","36,085","36,245","35,620","41.30K","2.86%"
"Mar 02, 2020","34,740","34,170","34,920","34,110","76.11K","2.10%"
"Feb 28, 2020","34,025","34,800","34,920","34,025","165.86K","-5.37%"
"Feb 27, 2020","35,955","36,305","36,420","35,860","42.28K","-2.36%"
"Feb 26, 2020","36,825","36,945","37,005","36,625","271.91K","-3.57%"
"Feb 25, 2020","38,190","37,985","38,220","37,905","51.15K","-1.05%"
"Feb 24, 2020","38,595","38,695","38,750","38,510","187.08K","-1.76%"
"Feb 21, 2020","39,285","39,365","39,425","39,240","9.85K","-1.00%"
"Feb 20, 2020","39,680","39,695","39,815","39,530","27.71K","0.25%"
"Feb 19, 2020","39,580","39,530","39,590","39,475","59.39K","0.25%"
"Feb 18, 2020","39,480","39,575","39,575","39,430","12.90K","-0.58%"
"Feb 17, 2020","39,710","39,710","39,715","39,630","14.18K","0.28%"
"Feb 14, 2020","39,600","39,490","39,650","39,480","67.08K","0.43%"
"Feb 13, 2020","39,430","39,465","39,520","39,425","74.23K","-0.05%"
"Feb 12, 2020","39,450","39,405","39,465","39,330","7.07K","0.09%"
"Feb 11, 2020","39,415","39,220","39,445","39,215","9.54K","0.99%"
"Feb 10, 2020","39,030","38,830","39,075","38,775","8.94K","-0.51%"
"Feb 07, 2020","39,230","39,270","39,275","39,085","12.93K","-0.24%"
"Feb 06, 2020","39,325","39,010","39,345","39,000","157.61K","1.84%"
"Feb 05, 2020","38,615","38,630","38,665","38,520","17.50K","0.74%"
"Feb 04, 2020","38,330","38,000","38,330","38,000","20.32K","0.82%"
"Feb 03, 2020","38,020","37,900","38,200","37,805","74.85K","-1.39%"
"Jan 31, 2020","38,555","38,505","38,645","38,470","10.96K","1.07%"
"Jan 30, 2020","38,145","38,375","38,385","38,055","25.32K","-0.97%"
"Jan 29, 2020","38,520","38,355","38,540","38,325","82.21K","0.81%"
"Jan 28, 2020","38,210","38,050","38,210","38,000","81.84K","-1.62%"
"Jan 23, 2020","38,840","38,870","38,925","38,770","12.58K","-0.64%"
"Jan 22, 2020","39,090","38,860","39,115","38,860","13.41K","0.66%"
"Jan 21, 2020","38,835","38,960","38,965","38,765","10.21K","-0.40%"
"Jan 20, 2020","38,990","39,020","39,025","38,920","16.91K","0.21%"
"Jan 17, 2020","38,910","38,925","38,930","38,850","29.03K","0.61%"
"Jan 16, 2020","38,675","38,585","38,675","38,070","55.15K","0.52%"
"Jan 15, 2020","38,475","38,445","38,475","38,360","21.78K","-0.23%"
"Jan 14, 2020","38,565","38,540","38,650","38,480","6.78K","0.46%"
"Jan 13, 2020","38,390","38,930","39,455","38,255","19.35K","-0.32%"
"Jan 10, 2020","38,515","38,600","38,665","38,310","7.34K","0.57%"
"Jan 09, 2020","38,295","38,040","38,300","38,040","9.61K","1.18%"
"Jan 08, 2020","37,850","37,545","37,855","37,300","56.10K","-0.59%"
"Jan 07, 2020","38,075","37,945","38,140","37,945","10.46K","0.77%"
"Jan 06, 2020","37,785","37,655","37,840","37,655","13.77K","-0.29%"
"Jan 03, 2020","37,895","38,175","38,260","37,850","18.96K","-0.28%"
"Jan 02, 2020","38,000","38,000","39,000","37,905","8.42K","-0.08%"
"Dec 30, 2019","38,030","38,100","38,100","37,610","17.47K","-0.18%"
"Dec 27, 2019","38,100","38,000","38,125","37,980","15.45K","0.58%"
"Dec 26, 2019","37,880","37,875","37,895","37,815","7.26K","0.09%"
"Dec 24, 2019","37,845","37,995","37,995","37,780","78.10K","0.05%"
"Dec 23, 2019","37,825","37,785","37,835","37,640","66.29K","0.54%"
"Dec 20, 2019","37,620","37,675","37,675","37,580","6.47K","0.31%"
"Dec 19, 2019","37,505","37,520","37,520","37,440","8.20K","0.21%"
"Dec 18, 2019","37,425","37,470","37,470","37,395","6.05K","-0.31%"
"Dec 17, 2019","37,540","37,350","37,540","37,350","7.59K","0.51%"
"Dec 16, 2019","37,350","37,730","37,730","37,225","9.52K","0.03%"
"Dec 13, 2019","37,340","37,040","37,365","37,040","8.37K","1.04%"
"Dec 12, 2019","36,955","36,875","36,960","36,875","61.78K","0.42%"
"Dec 11, 2019","36,800","36,810","36,820","36,720","3.01K","-0.12%"
"Dec 10, 2019","36,845","36,840","36,850","36,755","15.19K","-0.08%"
"Dec 09, 2019","36,875","36,705","36,920","36,705","3.95K","0.50%"
"Dec 06, 2019","36,690","36,515","36,690","36,515","6.95K","0.48%"
"Dec 05, 2019","36,515","36,500","36,520","36,460","2.04K","0.51%"
"Dec 04, 2019","36,330","36,360","36,360","36,235","7.78K","-0.78%"
"Dec 03, 2019","36,615","37,000","37,000","35,850","8.24K","-1.11%"
"Dec 02, 2019","37,025","37,345","37,345","36,930","7.70K","0.35%"
"Nov 29, 2019","36,895","36,935","36,980","36,880","12.84K","-0.01%"
